,Unnamed: 0,Player,Gross P/W(IN GBP),Gross P/Y(IN GBP),Adj. Gross(IN GBP),Pos. DFKM,Age,Country,Team,League,Season
7,8,Federico Fernández,"£ 43,077","£ 2,240,000","£ 2,240,000",D,31,Argentina,Newcastle,Premier League,2020-2021
8,9,Miguel Almirón,"£ 42,000","£ 2,184,000","£ 2,184,000",F,26,Paraguay,Newcastle,Premier League,2020-2021
9,10,Ryan Fraser,"£ 42,000","£ 2,184,000","£ 2,184,000",F,26,Scotland,Newcastle,Premier League,2020-2021
10,11,Jamaal Lascelles,"£ 40,000","£ 2,080,000","£ 2,080,000",D,26,England,Newcastle,Premier League,2020-2021
11,12,Dwight Gayle,"£ 40,000","£ 2,080,000","£ 2,080,000",F,30,England,Newcastle,Premier League,2020-2021
12,13,Martin Dubravka,"£ 40,000","£ 2,080,000","£ 2,080,000",K,31,Slovakia,Newcastle,Premier League,2020-2021
13,14,Fabian Schär,"£ 40,000","£ 2,080,000","£ 2,080,000",D,28,Switzerland,Newcastle,Premier League,2020-2021
14,15,Jamal Lewis,"£ 38,000","£ 1,976,000","£ 1,976,000",D,22,Northern Ireland,Newcastle,Premier League,2020-2021
15,16,Jeff Hendrick,"£ 35,000","£ 1,820,000","£ 1,820,000",M,28,Ireland,Newcastle,Premier League,2020-2021
16,17,Henri Saivet,"£ 35,000","£ 1,820,000","£ 1,820,000",F,29,Senegal,Newcastle,Premier League,2020-2021
17,18,Javier Manquillo,"£ 35,000","£ 1,820,000","£ 1,820,000",D,26,Spain,Newcastle,Premier League,2020-2021
18,19,Ciaran Clark,"£ 35,000","£ 1,820,000","£ 1,820,000",D,31,Ireland,Newcastle,Premier League,2020-2021
19,20,Paul Dummett,"£ 35,000","£ 1,820,000","£ 1,820,000",D,29,Wales,Newcastle,Premier League,2020-2021
20,21,Karl Darlow,"£ 30,000","£ 1,560,000","£ 1,560,000",K,30,England,Newcastle,Premier League,2020-2021
21,22,Christian Atsu,"£ 30,000","£ 1,560,000","£ 1,560,000",F,28,Ghana,Newcastle,Premier League,2020-2021
22,23,DeAndre Yedlin,"£ 30,000","£ 1,560,000","£ 1,560,000",D,27,United States,Newcastle,Premier League,2020-2021
23,24,Jacob Murphy,"£ 25,000","£ 1,300,000","£ 1,300,000",F,25,England,Newcastle,Premier League,2020-2021
24,25,Isaac Hayden,"£ 21,923","£ 1,140,000","£ 1,140,000",M,25,England,Newcastle,Premier League,2020-2021
25,26,Joe Willock,"£ 20,000","£ 1,040,000","£ 1,040,000",M,21,England,Newcastle,Premier League,2020-2021
26,27,Achraf Lazaar,"£ 15,000","£ 780,000","£ 780,000",D,28,Morocco,Newcastle,Premier League,2020-2021
27,28,Rolando Aarons,"£ 15,000","£ 780,000","£ 780,000",F,24,England,Newcastle,Premier League,2020-2021
28,29,Mark Gillespie,"£ 10,000","£ 520,000","£ 520,000",K,28,England,Newcastle,Premier League,2020-2021
29,30,Matthew Longstaff,"£ 7,500","£ 390,000","£ 390,000",M,20,England,Newcastle,Premier League,2020-2021
30,31,Sean Longstaff,"£ 1,000","£ 52,000","£ 52,000",M,22,England,Newcastle,Premier League,2020-2021
31,32,Dan Langley,£ 500,"£ 26,000","£ 26,000",K,19,England,Newcastle,Premier League,2020-2021
0,1,Phil Jagielka,"£ 50,000","£ 2,600,000","£ 2,600,000",D,38,England,Sheffield United,Premier League,2020-2021
1,2,Sander Berge,"£ 32,692","£ 1,700,000","£ 1,700,000",M,22,Norway,Sheffield United,Premier League,2020-2021
2,3,Rhian Brewster,"£ 27,500","£ 1,430,000","£ 1,430,000",F,20,England,Sheffield United,Premier League,2020-2021
3,4,David McGoldrick,"£ 27,500","£ 1,430,000","£ 1,430,000",F,32,Ireland,Sheffield United,Premier League,2020-2021
4,5,Lys Mousset,"£ 25,000","£ 1,300,000","£ 1,300,000",F,24,France,Sheffield United,Premier League,2020-2021
5,6,Lys Mousset,"£ 25,000","£ 1,300,000","£ 1,300,000",F,24,France,Sheffield United,Premier League,2020-2021
6,7,Oliver McBurnie,"£ 20,000","£ 1,040,000","£ 1,040,000",F,24,Scotland,Sheffield United,Premier League,2020-2021
7,8,Michael Verrips,"£ 20,000","£ 1,040,000","£ 1,040,000",K,23,Netherlands,Sheffield United,Premier League,2020-2021
8,9,Jayden Bogle,"£ 16,500","£ 858,000","£ 858,000",D,20,England,Sheffield United,Premier League,2020-2021
9,10,Oliver Norwood,"£ 15,000","£ 780,000","£ 780,000",M,29,Northern Ireland,Sheffield United,Premier League,2020-2021
10,11,Aaron Ramsdale,"£ 15,000","£ 780,000","£ 780,000",K,22,England,Sheffield United,Premier League,2020-2021
11,12,Jack Rodwell,"£ 13,200","£ 686,400","£ 686,400",M,29,England,Sheffield United,Premier League,2020-2021
12,13,Billy Sharp,"£ 12,000","£ 624,000","£ 624,000",F,34,England,Sheffield United,Premier League,2020-2021
13,14,Jack Robinson,"£ 11,000","£ 572,000","£ 572,000",D,27,England,Sheffield United,Premier League,2020-2021
14,15,Jack O'Connell,"£ 10,000","£ 520,000","£ 520,000",D,26,England,Sheffield United,Premier League,2020-2021
15,16,Chris Basham,"£ 9,365","£ 487,000","£ 487,000",D,32,England,Sheffield United,Premier League,2020-2021
16,17,Oliver Burke,"£ 8,800","£ 457,600","£ 457,600",F,23,Scotland,Sheffield United,Premier League,2020-2021
17,18,John Fleck,"£ 8,077","£ 420,000","£ 420,000",M,29,Scotland,Sheffield United,Premier League,2020-2021
18,19,Ethan Ampadu,"£ 7,500","£ 390,000","£ 390,000",D,20,Wales,Sheffield United,Premier League,2020-2021
19,20,John Egan,"£ 7,500","£ 390,000","£ 390,000",D,28,Ireland,Sheffield United,Premier League,2020-2021
20,21,Wes Foderingham,"£ 5,500","£ 286,000","£ 286,000",K,29,England,Sheffield United,Premier League,2020-2021
21,22,Simon Moore,"£ 5,000","£ 260,000","£ 260,000",K,30,England,Sheffield United,Premier League,2020-2021
22,23,Max Lowe,"£ 4,400","£ 228,800","£ 228,800",D,23,England,Sheffield United,Premier League,2020-2021
23,24,John Lundstram,"£ 4,038","£ 210,000","£ 210,000",M,26,England,Sheffield United,Premier League,2020-2021
24,25,Ben Osborn,"£ 4,038","£ 210,000","£ 210,000",M,26,England,Sheffield United,Premier League,2020-2021
25,26,Enda Stevens,"£ 4,038","£ 210,000","£ 210,000",D,30,Ireland,Sheffield United,Premier League,2020-2021
26,27,George Baldock,"£ 4,038","£ 210,000","£ 210,000",D,27,England,Sheffield United,Premier League,2020-2021
27,28,Kean Bryan,"£ 3,077","£ 160,000","£ 160,000",D,23,England,Sheffield United,Premier League,2020-2021
28,29,Kyron Gordon,"£ 1,500","£ 78,000","£ 78,000",D,18,England,Sheffield United,Premier League,2020-2021
29,30,Zak Brunt,£ 500,"£ 26,000","£ 26,000",M,18,England,Sheffield United,Premier League,2020-2021
30,31,George Broadbent,£ 450,"£ 23,400","£ 23,400",M,20,England,Sheffield United,Premier League,2020-2021
0,1,Fraser Forster,"£ 90,000","£ 4,680,000","£ 4,680,000",K,32,England,Southampton,Premier League,2020-2021
1,2,Theo Walcott,"£ 75,000","£ 3,900,000","£ 3,900,000",F,31,England,Southampton,Premier League,2020-2021
2,3,Takumi Minamino,"£ 75,000","£ 3,900,000","£ 3,900,000",F,26,Japan,Southampton,Premier League,2020-2021
3,4,Danny Ings,"£ 75,000","£ 3,900,000","£ 3,900,000",F,28,England,Southampton,Premier League,2020-2021
4,5,Oriol Romeu,"£ 65,000","£ 3,380,000","£ 3,380,000",M,29,Spain,Southampton,Premier League,2020-2021
5,6,Shane Long,"£ 60,000","£ 3,120,000","£ 3,120,000",F,33,Ireland,Southampton,Premier League,2020-2021
6,7,Jan Bednarek,"£ 60,000","£ 3,120,000","£ 3,120,000",D,24,Poland,Southampton,Premier League,2020-2021
7,8,Jannik Vestergaard,"£ 60,000","£ 3,120,000","£ 3,120,000",D,28,Denmark,Southampton,Premier League,2020-2021
8,9,Nathan Redmond,"£ 60,000","£ 3,120,000","£ 3,120,000",F,26,England,Southampton,Premier League,2020-2021
9,10,Ryan Bertrand,"£ 60,000","£ 3,120,000","£ 3,120,000",D,31,England,Southampton,Premier League,2020-2021
10,11,Ibrahima Diallo,"£ 55,000","£ 2,860,000","£ 2,860,000",M,21,France,Southampton,Premier League,2020-2021
11,12,Moussa Djenepo,"£ 55,000","£ 2,860,000","£ 2,860,000",F,22,Mali,Southampton,Premier League,2020-2021
12,13,Stuart Armstrong,"£ 50,000","£ 2,600,000","£ 2,600,000",F,28,Scotland,Southampton,Premier League,2020-2021
13,14,Alex McCarthy,"£ 50,000","£ 2,600,000","£ 2,600,000",K,30,England,Southampton,Premier League,2020-2021
14,15,James Ward-Prowse,"£ 45,000","£ 2,340,000","£ 2,340,000",M,25,England,Southampton,Premier League,2020-2021
15,16,Jack Stephens,"£ 45,000","£ 2,340,000","£ 2,340,000",D,26,England,Southampton,Premier League,2020-2021
16,17,Che Adams,"£ 30,000","£ 1,560,000","£ 1,560,000",F,24,England,Southampton,Premier League,2020-2021
17,18,Mohammed Salisu,"£ 25,000","£ 1,300,000","£ 1,300,000",D,21,Ghana,Southampton,Premier League,2020-2021
18,19,Harry Lewis,"£ 21,154","£ 1,100,000","£ 1,100,000",K,22,England,Southampton,Premier League,2020-2021
19,20,Kyle Walker-Peters,"£ 20,000","£ 1,040,000","£ 1,040,000",D,23,England,Southampton,Premier League,2020-2021
20,21,Sam McQueen,"£ 18,077","£ 940,000","£ 940,000",D,25,England,Southampton,Premier League,2020-2021
21,22,Will Smallbone,"£ 17,308","£ 900,000","£ 900,000",M,20,Ireland,Southampton,Premier League,2020-2021
22,23,Michael Obafemi,"£ 16,923","£ 880,000","£ 880,000",F,20,Ireland,Southampton,Premier League,2020-2021
23,24,Nathan Tella,"£ 12,500","£ 650,000","£ 650,000",F,21,England,Southampton,Premier League,2020-2021
24,25,Jake Vokins,"£ 4,500","£ 234,000","£ 234,000",D,20,England,Southampton,Premier League,2020-2021
25,26,Yan Valery,"£ 1,923","£ 100,000","£ 100,000",D,21,France,Southampton,Premier League,2020-2021
26,27,Dan N'Lundulu,"£ 1,346","£ 70,000","£ 70,000",F,21,England,Southampton,Premier League,2020-2021
0,1,Gareth Bale,"£ 600,000","£ 31,200,000","£ 31,200,000",F,31,Wales,Tottenham,Premier League,2020-2021
1,2,Tanguy Ndombélé,"£ 200,000","£ 10,400,000","£ 10,400,000",M,23,France,Tottenham,Premier League,2020-2021
2,3,Harry Kane,"£ 200,000","£ 10,400,000","£ 10,400,000",F,27,England,Tottenham,Premier League,2020-2021
3,4,Heung-min Son,"£ 140,000","£ 7,280,000","£ 7,280,000",F,28,South Korea,Tottenham,Premier League,2020-2021
4,5,Hugo Lloris,"£ 100,000","£ 5,200,000","£ 5,200,000",K,33,France,Tottenham,Premier League,2020-2021
5,6,Dele Alli,"£ 100,000","£ 5,200,000","£ 5,200,000",F,24,England,Tottenham,Premier League,2020-2021
6,7,Pierre-Emile Höjbjerg,"£ 100,000","£ 5,200,000","£ 5,200,000",M,25,Denmark,Tottenham,Premier League,2020-2021
7,8,Lucas Moura,"£ 90,000","£ 4,680,000","£ 4,680,000",F,28,Brazil,Tottenham,Premier League,2020-2021
8,9,Eric Dier,"£ 85,000","£ 4,420,000","£ 4,420,000",D,26,England,Tottenham,Premier League,2020-2021
9,10,Toby Alderweireld,"£ 80,000","£ 4,160,000","£ 4,160,000",D,31,Belgium,Tottenham,Premier League,2020-2021
10,11,Erik Lamela,"£ 80,000","£ 4,160,000","£ 4,160,000",F,28,Argentina,Tottenham,Premier League,2020-2021
11,12,Moussa Sissoko,"£ 80,000","£ 4,160,000","£ 4,160,000",M,31,France,Tottenham,Premier League,2020-2021
12,13,Steven Bergwijn,"£ 75,000","£ 3,900,000","£ 3,900,000",F,23,Netherlands,Tottenham,Premier League,2020-2021
13,14,Serge Aurier,"£ 70,000","£ 3,640,000","£ 3,640,000",D,27,Cote d'Ivoire,Tottenham,Premier League,2020-2021
14,15,Giovani Lo Celso,"£ 70,000","£ 3,640,000","£ 3,640,000",M,24,Argentina,Tottenham,Premier League,2020-2021
15,16,Matt Doherty,"£ 65,000","£ 3,380,000","£ 3,380,000",D,28,Ireland,Tottenham,Premier League,2020-2021
16,17,Davinson Sánchez,"£ 65,000","£ 3,380,000","£ 3,380,000",D,24,Colombia,Tottenham,Premier League,2020-2021
17,18,Danny Rose,"£ 60,000","£ 3,120,000","£ 3,120,000",D,30,England,Tottenham,Premier League,2020-2021
18,19,Ben Davies,"£ 60,000","£ 3,120,000","£ 3,120,000",D,27,Wales,Tottenham,Premier League,2020-2021
19,20,Sergio Reguilón,"£ 53,000","£ 2,756,000","£ 2,756,000",D,23,Spain,Tottenham,Premier League,2020-2021
20,21,Gedson Fernandes,"£ 50,769","£ 2,640,000","£ 2,640,000",M,21,Portugal,Tottenham,Premier League,2020-2021
21,22,Harry Winks,"£ 50,000","£ 2,600,000","£ 2,600,000",M,24,England,Tottenham,Premier League,2020-2021
22,23,Joe Hart,"£ 45,000","£ 2,340,000","£ 2,340,000",K,33,England,Tottenham,Premier League,2020-2021
23,24,Japhet Tanganga,"£ 25,000","£ 1,300,000","£ 1,300,000",D,21,England,Tottenham,Premier League,2020-2021
24,25,Jack Clarke,"£ 25,000","£ 1,300,000","£ 1,300,000",F,19,England,Tottenham,Premier League,2020-2021
25,26,Paulo Gazzaniga,"£ 20,000","£ 1,040,000","£ 1,040,000",K,28,Argentina,Tottenham,Premier League,2020-2021
26,27,Joe Rodon,"£ 9,615","£ 500,000","£ 500,000",D,22,Wales,Tottenham,Premier League,2020-2021
27,28,Carlos Vinícius,"£ 7,500","£ 390,000","£ 390,000",F,25,Brazil,Tottenham,Premier League,2020-2021
28,29,Alfie Whiteman,"£ 2,500","£ 130,000","£ 130,000",K,22,England,Tottenham,Premier League,2020-2021
0,1,Charlie Austin,"£ 70,000","£ 3,640,000","£ 3,640,000",F,31,England,West Bromwich,Premier League,2020-2021
1,2,Kieran Gibbs,"£ 55,000","£ 2,860,000","£ 2,860,000",D,31,England,West Bromwich,Premier League,2020-2021
2,3,Jake Livermore,"£ 46,000","£ 2,392,000","£ 2,392,000",M,30,England,West Bromwich,Premier League,2020-2021
3,4,Robert Snodgrass,"£ 40,000","£ 2,080,000","£ 2,080,000",F,33,Scotland,West Bromwich,Premier League,2020-2021
4,5,Branislav Ivanovic,"£ 38,462","£ 2,000,000","£ 2,000,000",D,36,Serbia,West Bromwich,Premier League,2020-2021
5,6,Ainsley Maitland-Niles,"£ 35,000","£ 1,820,000","£ 1,820,000",M,23,England,West Bromwich,Premier League,2020-2021
6,7,Hal Robson-Kanu,"£ 30,000","£ 1,560,000","£ 1,560,000",F,31,Wales,West Bromwich,Premier League,2020-2021
7,8,Sam Johnstone,"£ 30,000","£ 1,560,000","£ 1,560,000",K,27,England,West Bromwich,Premier League,2020-2021
8,9,Okay Yokuslu,"£ 29,615","£ 1,540,000","£ 1,540,000",M,26,Turkey,West Bromwich,Premier League,2020-2021
9,10,Ahmed Hegazy,"£ 26,500","£ 1,378,000","£ 1,378,000",D,29,Egypt,West Bromwich,Premier League,2020-2021
10,11,Kamil Grosicki,"£ 25,000","£ 1,300,000","£ 1,300,000",F,32,Poland,West Bromwich,Premier League,2020-2021
11,12,Mbaye Diagne,"£ 22,692","£ 1,180,000","£ 1,180,000",F,29,Senegal,West Bromwich,Premier League,2020-2021
12,13,Cédric Kipré,"£ 22,500","£ 1,170,000","£ 1,170,000",D,23,France,West Bromwich,Premier League,2020-2021
13,14,Kenneth Zohore,"£ 22,500","£ 1,170,000","£ 1,170,000",F,27,Denmark,West Bromwich,Premier League,2020-2021
14,15,Grady Diangana,"£ 20,350","£ 1,058,200","£ 1,058,200",F,22,England,West Bromwich,Premier League,2020-2021
15,16,Matt Phillips,"£ 20,000","£ 1,040,000","£ 1,040,000",F,29,Scotland,West Bromwich,Premier League,2020-2021
16,17,Karlan Grant,"£ 20,000","£ 1,040,000","£ 1,040,000",F,23,England,West Bromwich,Premier League,2020-2021
17,18,Darnell Furlong,"£ 18,500","£ 962,000","£ 962,000",D,24,England,West Bromwich,Premier League,2020-2021
18,19,Semi Ajayi,"£ 16,500","£ 858,000","£ 858,000",D,26,Nigeria,West Bromwich,Premier League,2020-2021
19,20,Filip Krovinovic,"£ 15,000","£ 780,000","£ 780,000",F,25,Croatia,West Bromwich,Premier League,2020-2021
20,21,Kyle Bartley,"£ 13,500","£ 702,000","£ 702,000",D,29,England,West Bromwich,Premier League,2020-2021
21,22,Lee Peltier,"£ 13,500","£ 702,000","£ 702,000",D,33,England,West Bromwich,Premier League,2020-2021
22,23,Romaine Sawyers,"£ 12,500","£ 650,000","£ 650,000",M,28,St. Kitts & Nevis,West Bromwich,Premier League,2020-2021
23,24,Conor Townsend,"£ 11,500","£ 598,000","£ 598,000",D,27,England,West Bromwich,Premier League,2020-2021
24,25,Andy Lonergan,"£ 10,000","£ 520,000","£ 520,000",K,37,England,West Bromwich,Premier League,2020-2021
25,26,Rekeem Harper,"£ 10,000","£ 520,000","£ 520,000",M,20,England,West Bromwich,Premier League,2020-2021
26,27,Sam Field,"£ 8,000","£ 416,000","£ 416,000",M,22,England,West Bromwich,Premier League,2020-2021
27,28,Callum Robinson,"£ 7,692","£ 400,000","£ 400,000",F,25,Ireland,West Bromwich,Premier League,2020-2021
28,29,Matheus Pereira,"£ 6,000","£ 312,000","£ 312,000",F,24,Brazil,West Bromwich,Premier League,2020-2021
29,30,Jonathan Bond,"£ 5,500","£ 286,000","£ 286,000",K,27,England,West Bromwich,Premier League,2020-2021
30,31,Conor Gallagher,"£ 5,000","£ 260,000","£ 260,000",M,20,England,West Bromwich,Premier League,2020-2021
31,32,David Button,"£ 4,385","£ 228,000","£ 228,000",K,31,England,West Bromwich,Premier League,2020-2021
32,33,Dara O'Shea,"£ 4,000","£ 208,000","£ 208,000",D,21,Ireland,West Bromwich,Premier League,2020-2021
33,34,Kyle Edwards,"£ 1,500","£ 78,000","£ 78,000",F,22,England,West Bromwich,Premier League,2020-2021
0,1,Andrii Yarmolenko,"£ 115,000","£ 5,980,000","£ 5,980,000",F,30,Ukraine,West Ham,Premier League,2020-2021
1,2,Sébastien Haller,"£ 75,000","£ 3,900,000","£ 3,900,000",F,26,France,West Ham,Premier League,2020-2021
2,3,Jesse Lingard,"£ 75,000","£ 3,900,000","£ 3,900,000",F,28,England,West Ham,Premier League,2020-2021
3,4,Manuel Lanzini,"£ 70,000","£ 3,640,000","£ 3,640,000",F,27,Argentina,West Ham,Premier League,2020-2021
4,5,Angelo Ogbonna,"£ 70,000","£ 3,640,000","£ 3,640,000",D,32,Italy,West Ham,Premier League,2020-2021
5,6,Michail Antonio,"£ 70,000","£ 3,640,000","£ 3,640,000",F,30,England,West Ham,Premier League,2020-2021
6,7,Issa Diop,"£ 66,923","£ 3,480,000","£ 3,480,000",D,23,France,West Ham,Premier League,2020-2021
7,8,Pablo Fornals,"£ 65,000","£ 3,380,000","£ 3,380,000",M,24,Spain,West Ham,Premier League,2020-2021
8,9,Tomas Soucek,"£ 65,000","£ 3,380,000","£ 3,380,000",M,25,Czech Republic,West Ham,Premier League,2020-2021
9,10,Lukasz Fabianski,"£ 65,000","£ 3,380,000","£ 3,380,000",K,35,Poland,West Ham,Premier League,2020-2021
10,11,Jarrod Bowen,"£ 60,000","£ 3,120,000","£ 3,120,000",F,23,England,West Ham,Premier League,2020-2021
11,12,Declan Rice,"£ 60,000","£ 3,120,000","£ 3,120,000",M,21,England,West Ham,Premier League,2020-2021
12,13,Saïd Benrahma,"£ 55,000","£ 2,860,000","£ 2,860,000",F,25,Algeria,West Ham,Premier League,2020-2021
13,14,Aaron Cresswell,"£ 50,000","£ 2,600,000","£ 2,600,000",D,30,England,West Ham,Premier League,2020-2021
14,15,Mark Noble,"£ 50,000","£ 2,600,000","£ 2,600,000",M,33,England,West Ham,Premier League,2020-2021
15,16,Craig Dawson,"£ 45,000","£ 2,340,000","£ 2,340,000",D,30,England,West Ham,Premier League,2020-2021
16,17,Fabián Balbuena,"£ 40,000","£ 2,080,000","£ 2,080,000",D,29,Paraguay,West Ham,Premier League,2020-2021
17,18,Robert Snodgrass,"£ 40,000","£ 2,080,000","£ 2,080,000",F,33,Scotland,West Ham,Premier League,2020-2021
18,19,Ryan Fredericks,"£ 40,000","£ 2,080,000","£ 2,080,000",D,28,England,West Ham,Premier League,2020-2021
19,20,Arthur Masuaku,"£ 40,000","£ 2,080,000","£ 2,080,000",D,26,Democratic Republic of the Congo,West Ham,Premier League,2020-2021
20,21,Vladimir Coufal,"£ 35,000","£ 1,820,000","£ 1,820,000",D,28,Czech Republic,West Ham,Premier League,2020-2021
21,22,Darren Randolph,"£ 35,000","£ 1,820,000","£ 1,820,000",K,33,Ireland,West Ham,Premier League,2020-2021
22,23,Ben Johnson,"£ 20,000","£ 1,040,000","£ 1,040,000",D,20,England,West Ham,Premier League,2020-2021
23,24,Frederik Alves,"£ 15,385","£ 800,000","£ 800,000",D,21,Denmark,West Ham,Premier League,2020-2021
24,25,David Martin,"£ 8,000","£ 416,000","£ 416,000",K,34,England,West Ham,Premier League,2020-2021
0,1,Raúl Jiménez,"£ 100,000","£ 5,200,000","£ 5,200,000",F,29,Mexico,Wolverhampton,Premier League,2020-2021
1,2,João Moutinho,"£ 100,000","£ 5,200,000","£ 5,200,000",M,34,Portugal,Wolverhampton,Premier League,2020-2021
2,3,Rui Patrício,"£ 100,000","£ 5,200,000","£ 5,200,000",K,32,Portugal,Wolverhampton,Premier League,2020-2021
3,4,Fábio Silva,"£ 80,000","£ 4,160,000","£ 4,160,000",F,18,Portugal,Wolverhampton,Premier League,2020-2021
4,5,Nélson Semedo,"£ 80,000","£ 4,160,000","£ 4,160,000",D,26,Portugal,Wolverhampton,Premier League,2020-2021
5,6,Leander Dendoncker,"£ 75,000","£ 3,900,000","£ 3,900,000",M,25,Belgium,Wolverhampton,Premier League,2020-2021
6,7,Daniel Podence,"£ 60,000","£ 3,120,000","£ 3,120,000",F,25,Portugal,Wolverhampton,Premier League,2020-2021
7,8,Willy Boly,"£ 55,000","£ 2,860,000","£ 2,860,000",D,29,France,Wolverhampton,Premier League,2020-2021
8,9,Conor Coady,"£ 55,000","£ 2,860,000","£ 2,860,000",D,27,England,Wolverhampton,Premier League,2020-2021
9,10,Adama Traoré,"£ 55,000","£ 2,860,000","£ 2,860,000",F,24,Spain,Wolverhampton,Premier League,2020-2021
10,11,Rúben Neves,"£ 50,000","£ 2,600,000","£ 2,600,000",M,23,Portugal,Wolverhampton,Premier League,2020-2021
11,12,Willian José,"£ 49,808","£ 2,590,000","£ 2,590,000",F,29,Brazil,Wolverhampton,Premier League,2020-2021
12,13,Ki-Jana Hoever,"£ 40,385","£ 2,100,000","£ 2,100,000",D,18,Netherlands,Wolverhampton,Premier League,2020-2021
13,14,Marçal,"£ 35,000","£ 1,820,000","£ 1,820,000",D,31,Brazil,Wolverhampton,Premier League,2020-2021
14,15,Jonny Otto,"£ 35,000","£ 1,820,000","£ 1,820,000",D,26,Spain,Wolverhampton,Premier League,2020-2021
15,16,Pedro Neto,"£ 25,000","£ 1,300,000","£ 1,300,000",F,20,Portugal,Wolverhampton,Premier League,2020-2021
16,17,Romain Saïss,"£ 21,923","£ 1,140,000","£ 1,140,000",D,30,Morocco,Wolverhampton,Premier League,2020-2021
17,18,Roderick Miranda,"£ 12,500","£ 650,000","£ 650,000",D,29,Portugal,Wolverhampton,Premier League,2020-2021
18,19,John Ruddy,"£ 5,769","£ 300,000","£ 300,000",K,33,England,Wolverhampton,Premier League,2020-2021
19,20,Oskar Buur,"£ 5,000","£ 260,000","£ 260,000",D,22,Denmark,Wolverhampton,Premier League,2020-2021
20,21,Rayan Aït Nouri,"£ 4,500","£ 234,000","£ 234,000",D,19,France,Wolverhampton,Premier League,2020-2021
21,22,Max Kilman,"£ 2,000","£ 104,000","£ 104,000",D,23,England,Wolverhampton,Premier League,2020-2021
22,23,Vitinha,"£ 1,900","£ 98,800","£ 98,800",F,20,Portugal,Wolverhampton,Premier League,2020-2021
23,24,Owen Otasowie,"£ 1,500","£ 78,000","£ 78,000",M,20,United States,Wolverhampton,Premier League,2020-2021
24,25,Morgan Gibbs-White,"£ 1,500","£ 78,000","£ 78,000",M,21,England,Wolverhampton,Premier League,2020-2021
25,26,Luke Matheson,"£ 1,500","£ 78,000","£ 78,000",D,18,England,Wolverhampton,Premier League,2020-2021
