,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
0,1,Gianluigi Donnarumma,"€ 213,654","€ 11,110,000","€ 11,110,000",K,21,Italy,Ac Milan,Serie A,2020-2021
1,2,Zlatan Ibrahimovic,"€ 172,500","€ 8,970,000","€ 8,970,000",F,39,Sweden,Ac Milan,Serie A,2020-2021
2,3,Alessio Romagnoli,"€ 124,615","€ 6,480,000","€ 6,480,000",D,25,Italy,Ac Milan,Serie A,2020-2021
3,4,Hakan Calhanoglu,"€ 89,038","€ 4,630,000","€ 4,630,000",F,26,Turkey,Ac Milan,Serie A,2020-2021
4,5,Ante Rebic,"€ 86,346","€ 4,490,000","€ 4,490,000",F,27,Croatia,Ac Milan,Serie A,2020-2021
5,6,Sandro Tonali,"€ 78,269","€ 4,070,000","€ 4,070,000",M,20,Italy,Ac Milan,Serie A,2020-2021
6,7,Franck Kessié,"€ 78,269","€ 4,070,000","€ 4,070,000",M,23,Cote d'Ivoire,Ac Milan,Serie A,2020-2021
7,8,Mateo Musacchio,"€ 71,154","€ 3,700,000","€ 3,700,000",D,30,Argentina,Ac Milan,Serie A,2020-2021
8,9,Andrea Conti,"€ 71,154","€ 3,700,000","€ 3,700,000",D,26,Italy,Ac Milan,Serie A,2020-2021
9,10,Mario Mandzukic,"€ 64,038","€ 3,330,000","€ 3,330,000",F,34,Croatia,Ac Milan,Serie A,2020-2021
10,11,Soualiho Meïté,"€ 56,923","€ 2,960,000","€ 2,960,000",M,26,France,Ac Milan,Serie A,2020-2021
11,12,Ismaël Bennacer,"€ 53,462","€ 2,780,000","€ 2,780,000",M,22,Algeria,Ac Milan,Serie A,2020-2021
12,13,Samu Castillejo,"€ 53,462","€ 2,780,000","€ 2,780,000",F,25,Spain,Ac Milan,Serie A,2020-2021
13,14,Rade Krunic,"€ 39,231","€ 2,040,000","€ 2,040,000",M,27,Bosnia-Herzegovina,Ac Milan,Serie A,2020-2021
14,15,Theo Hernández,"€ 36,923","€ 1,920,000","€ 1,920,000",D,23,France,Ac Milan,Serie A,2020-2021
15,16,Antonio Donnarumma,"€ 35,577","€ 1,850,000","€ 1,850,000",K,30,Italy,Ac Milan,Serie A,2020-2021
16,17,Davide Calabria,"€ 35,577","€ 1,850,000","€ 1,850,000",D,23,Italy,Ac Milan,Serie A,2020-2021
17,18,Rafael Leão,"€ 34,423","€ 1,790,000","€ 1,790,000",F,21,Portugal,Ac Milan,Serie A,2020-2021
18,19,Ciprian Tatarusanu,"€ 29,615","€ 1,540,000","€ 1,540,000",K,34,Romania,Ac Milan,Serie A,2020-2021
19,20,Simon Kjaer,"€ 29,615","€ 1,540,000","€ 1,540,000",D,31,Denmark,Ac Milan,Serie A,2020-2021
20,21,Alexis Saelemaekers,"€ 24,615","€ 1,280,000","€ 1,280,000",F,21,Belgium,Ac Milan,Serie A,2020-2021
21,22,Diogo Dalot,"€ 24,615","€ 1,280,000","€ 1,280,000",D,21,Portugal,Ac Milan,Serie A,2020-2021
22,23,Jens Petter Hauge,"€ 24,615","€ 1,280,000","€ 1,280,000",F,20,Norway,Ac Milan,Serie A,2020-2021
23,24,Léo Duarte,"€ 24,615","€ 1,280,000","€ 1,280,000",D,24,Brazil,Ac Milan,Serie A,2020-2021
24,25,Matteo Gabbia,"€ 21,346","€ 1,110,000","€ 1,110,000",D,20,Italy,Ac Milan,Serie A,2020-2021
25,26,Fikayo Tomori,"€ 20,962","€ 1,090,000","€ 1,090,000",D,23,England,Ac Milan,Serie A,2020-2021
26,27,Pierre Kalulu,"€ 14,808","€ 770,000","€ 770,000",D,20,France,Ac Milan,Serie A,2020-2021
27,28,Brahim Díaz,"€ 12,308","€ 640,000","€ 640,000",F,21,Spain,Ac Milan,Serie A,2020-2021
28,29,Lorenzo Colombo,"€ 10,769","€ 560,000","€ 560,000",F,18,Italy,Ac Milan,Serie A,2020-2021
29,30,Daniel Maldini,"€ 10,769","€ 560,000","€ 560,000",F,18,Italy,Ac Milan,Serie A,2020-2021
0,1,Papu Gómez,"€ 71,154","€ 3,700,000","€ 3,700,000",F,32,Argentina,Atalanta,Serie A,2020-2021
1,2,Duván Zapata,"€ 64,038","€ 3,330,000","€ 3,330,000",F,29,Colombia,Atalanta,Serie A,2020-2021
2,3,Josip Ilicic,"€ 64,038","€ 3,330,000","€ 3,330,000",F,32,Slovenia,Atalanta,Serie A,2020-2021
3,4,Aleksey Miranchuk,"€ 53,462","€ 2,780,000","€ 2,780,000",F,24,Russia,Atalanta,Serie A,2020-2021
4,5,Viktor Kovalenko,"€ 49,231","€ 2,560,000","€ 2,560,000",F,24,Ukraine,Atalanta,Serie A,2020-2021
5,6,Luis Muriel,"€ 44,423","€ 2,310,000","€ 2,310,000",F,29,Colombia,Atalanta,Serie A,2020-2021
6,7,Rafael Tolói,"€ 35,577","€ 1,850,000","€ 1,850,000",D,29,Brazil,Atalanta,Serie A,2020-2021
7,8,Mario Pasalic,"€ 35,577","€ 1,850,000","€ 1,850,000",M,25,Croatia,Atalanta,Serie A,2020-2021
8,9,Mattia Caldara,"€ 35,577","€ 1,850,000","€ 1,850,000",D,26,Italy,Atalanta,Serie A,2020-2021
9,10,Marten de Roon,"€ 35,577","€ 1,850,000","€ 1,850,000",M,29,Netherlands,Atalanta,Serie A,2020-2021
10,11,Cristiano Piccini,"€ 28,462","€ 1,480,000","€ 1,480,000",D,28,Italy,Atalanta,Serie A,2020-2021
11,12,Cristian Romero,"€ 28,462","€ 1,480,000","€ 1,480,000",D,22,Argentina,Atalanta,Serie A,2020-2021
12,13,Hans Hateboer,"€ 28,462","€ 1,480,000","€ 1,480,000",D,26,Netherlands,Atalanta,Serie A,2020-2021
13,14,José Luis Palomino,"€ 28,462","€ 1,480,000","€ 1,480,000",D,30,Argentina,Atalanta,Serie A,2020-2021
14,15,Berat Djimsiti,"€ 28,462","€ 1,480,000","€ 1,480,000",D,27,Albania,Atalanta,Serie A,2020-2021
15,16,Pierluigi Gollini,"€ 28,462","€ 1,480,000","€ 1,480,000",K,25,Italy,Atalanta,Serie A,2020-2021
16,17,Remo Freuler,"€ 28,462","€ 1,480,000","€ 1,480,000",M,28,Switzerland,Atalanta,Serie A,2020-2021
17,18,Robin Gosens,"€ 28,462","€ 1,480,000","€ 1,480,000",D,26,Germany,Atalanta,Serie A,2020-2021
18,19,Ruslan Malinovskyi,"€ 24,615","€ 1,280,000","€ 1,280,000",F,27,Ukraine,Atalanta,Serie A,2020-2021
19,20,Marco Sportiello,"€ 21,346","€ 1,110,000","€ 1,110,000",K,28,Italy,Atalanta,Serie A,2020-2021
20,21,Sam Lammers,"€ 19,808","€ 1,030,000","€ 1,030,000",F,23,Netherlands,Atalanta,Serie A,2020-2021
21,22,Johan Mojica,"€ 17,885","€ 930,000","€ 930,000",D,28,Colombia,Atalanta,Serie A,2020-2021
22,23,Joakim Maehle,"€ 17,308","€ 900,000","€ 900,000",D,23,Denmark,Atalanta,Serie A,2020-2021
23,24,Matteo Pessina,"€ 14,231","€ 740,000","€ 740,000",M,23,Italy,Atalanta,Serie A,2020-2021
24,25,Fabio Depaoli,"€ 12,500","€ 650,000","€ 650,000",D,23,Italy,Atalanta,Serie A,2020-2021
25,26,Boris Radunović,"€ 10,962","€ 570,000","€ 570,000",K,24,Serbia,Atalanta,Serie A,2020-2021
26,27,Bosko Sutalo,"€ 6,154","€ 320,000","€ 320,000",D,20,Croatia,Atalanta,Serie A,2020-2021
27,28,Amad Diallo,"€ 5,385","€ 280,000","€ 280,000",F,18,Cote d'Ivoire,Atalanta,Serie A,2020-2021
28,29,Francesco Rossi,"€ 3,654","€ 190,000","€ 190,000",K,29,Italy,Atalanta,Serie A,2020-2021
29,30,Marco Carnesecchi,"€ 3,654","€ 190,000","€ 190,000",K,20,Italy,Atalanta,Serie A,2020-2021
30,31,Matteo Ruggeri,€ 769,"€ 40,000","€ 40,000",D,18,Italy,Atalanta,Serie A,2020-2021
0,1,Kamil Glik,"€ 61,731","€ 3,210,000","€ 3,210,000",D,32,Poland,Benevento,Serie A,2020-2021
1,2,Iago Falque,"€ 60,577","€ 3,150,000","€ 3,150,000",F,30,Spain,Benevento,Serie A,2020-2021
2,3,Gianluca Lapadula,"€ 56,923","€ 2,960,000","€ 2,960,000",F,30,Italy,Benevento,Serie A,2020-2021
3,4,Gianluca Caprari,"€ 32,115","€ 1,670,000","€ 1,670,000",F,27,Italy,Benevento,Serie A,2020-2021
4,5,Artur Ionita,"€ 32,115","€ 1,670,000","€ 1,670,000",M,30,Moldova,Benevento,Serie A,2020-2021
5,6,Nicolas Viola,"€ 26,731","€ 1,390,000","€ 1,390,000",M,30,Italy,Benevento,Serie A,2020-2021
6,7,Siriki Sanogo,"€ 25,000","€ 1,300,000","€ 1,300,000",M,18,Cote d'Ivoire,Benevento,Serie A,2020-2021
7,8,Christian Maggio,"€ 25,000","€ 1,300,000","€ 1,300,000",D,38,Italy,Benevento,Serie A,2020-2021
8,9,Marco Sau,"€ 25,000","€ 1,300,000","€ 1,300,000",F,32,Italy,Benevento,Serie A,2020-2021
9,10,Pasquale Schiattarella,"€ 25,000","€ 1,300,000","€ 1,300,000",M,33,Italy,Benevento,Serie A,2020-2021
10,11,Perparim Hetemaj,"€ 25,000","€ 1,300,000","€ 1,300,000",M,33,Finland,Benevento,Serie A,2020-2021
11,12,Adolfo Gaich,"€ 22,115","€ 1,150,000","€ 1,150,000",F,21,Argentina,Benevento,Serie A,2020-2021
12,13,Bryan Dabo,"€ 21,346","€ 1,110,000","€ 1,110,000",M,28,Burkina Faso,Benevento,Serie A,2020-2021
13,14,Luca Antei,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Italy,Benevento,Serie A,2020-2021
14,15,Roberto Insigne,"€ 17,885","€ 930,000","€ 930,000",F,26,Italy,Benevento,Serie A,2020-2021
15,16,Federico Barba,"€ 15,962","€ 830,000","€ 830,000",D,27,Italy,Benevento,Serie A,2020-2021
16,17,Fabio Depaoli,"€ 12,500","€ 650,000","€ 650,000",D,23,Italy,Benevento,Serie A,2020-2021
17,18,Gabriele Moncini,"€ 12,500","€ 650,000","€ 650,000",F,24,Italy,Benevento,Serie A,2020-2021
18,19,Gaetano Letizia,"€ 12,500","€ 650,000","€ 650,000",D,30,Italy,Benevento,Serie A,2020-2021
19,20,Luca Caldirola,"€ 12,308","€ 640,000","€ 640,000",D,29,Italy,Benevento,Serie A,2020-2021
20,21,Massimo Volta,"€ 10,962","€ 570,000","€ 570,000",D,33,Italy,Benevento,Serie A,2020-2021
21,22,Lorenzo Del Pinto,"€ 10,962","€ 570,000","€ 570,000",M,30,Italy,Benevento,Serie A,2020-2021
22,23,Andrés Tello,"€ 10,769","€ 560,000","€ 560,000",M,24,Colombia,Benevento,Serie A,2020-2021
23,24,Lorenzo Montipò,"€ 9,615","€ 500,000","€ 500,000",K,24,Italy,Benevento,Serie A,2020-2021
24,25,Daam Foulon,"€ 8,654","€ 450,000","€ 450,000",D,21,Belgium,Benevento,Serie A,2020-2021
25,26,Alessandro Tuia,"€ 7,115","€ 370,000","€ 370,000",D,30,Italy,Benevento,Serie A,2020-2021
26,27,Riccardo Improta,"€ 7,115","€ 370,000","€ 370,000",F,26,Italy,Benevento,Serie A,2020-2021
27,28,Nicolò Manfredini,"€ 2,885","€ 150,000","€ 150,000",K,32,Italy,Benevento,Serie A,2020-2021
28,29,Giuseppe Di Serio,"€ 2,885","€ 150,000","€ 150,000",F,19,Italy,Benevento,Serie A,2020-2021
29,30,Abdallah Basit,"€ 2,885","€ 150,000","€ 150,000",M,20,Ghana,Benevento,Serie A,2020-2021
30,31,Pier Graziano Gori,"€ 2,500","€ 130,000","€ 130,000",K,40,Italy,Benevento,Serie A,2020-2021
31,32,Christian Pastina,"€ 1,731","€ 90,000","€ 90,000",D,19,Italy,Benevento,Serie A,2020-2021
32,33,Davide Masella,€ 769,"€ 40,000","€ 40,000",F,18,Italy,Benevento,Serie A,2020-2021
33,34,Igor Lucatelli,€ 769,"€ 40,000","€ 40,000",K,17,Italy,Benevento,Serie A,2020-2021
0,1,Nicola Sansone,"€ 39,423","€ 2,050,000","€ 2,050,000",F,29,Italy,Bologna,Serie A,2020-2021
1,2,Roberto Soriano,"€ 39,423","€ 2,050,000","€ 2,050,000",M,29,Italy,Bologna,Serie A,2020-2021
2,3,Rodrigo Palacio,"€ 39,231","€ 2,040,000","€ 2,040,000",F,38,Argentina,Bologna,Serie A,2020-2021
3,4,Riccardo Orsolini,"€ 39,231","€ 2,040,000","€ 2,040,000",F,23,Italy,Bologna,Serie A,2020-2021
4,5,Andrea Poli,"€ 39,231","€ 2,040,000","€ 2,040,000",M,31,Italy,Bologna,Serie A,2020-2021
5,6,Gary Medel,"€ 36,923","€ 1,920,000","€ 1,920,000",M,33,Chile,Bologna,Serie A,2020-2021
6,7,Federico Santander,"€ 35,577","€ 1,850,000","€ 1,850,000",F,29,Paraguay,Bologna,Serie A,2020-2021
7,8,Lorenzo De Silvestri,"€ 32,115","€ 1,670,000","€ 1,670,000",D,32,Italy,Bologna,Serie A,2020-2021
8,9,Lukasz Skorupski,"€ 32,115","€ 1,670,000","€ 1,670,000",K,29,Poland,Bologna,Serie A,2020-2021
9,10,Adama Soumaoro,"€ 30,962","€ 1,610,000","€ 1,610,000",D,28,France,Bologna,Serie A,2020-2021
10,11,Musa Barrow,"€ 28,462","€ 1,480,000","€ 1,480,000",F,21,The Gambia,Bologna,Serie A,2020-2021
11,12,Mitchell Dijks,"€ 28,462","€ 1,480,000","€ 1,480,000",D,27,Netherlands,Bologna,Serie A,2020-2021
12,13,Ibrahima Mbaye,"€ 26,731","€ 1,390,000","€ 1,390,000",D,25,Senegal,Bologna,Serie A,2020-2021
13,14,Stefano Denswil,"€ 19,808","€ 1,030,000","€ 1,030,000",D,27,Netherlands,Bologna,Serie A,2020-2021
14,15,Andreas Skov Olsen,"€ 19,808","€ 1,030,000","€ 1,030,000",F,20,Denmark,Bologna,Serie A,2020-2021
15,16,Danilo,"€ 19,808","€ 1,030,000","€ 1,030,000",D,36,Brazil,Bologna,Serie A,2020-2021
16,17,Paolo Faragò,"€ 17,885","€ 930,000","€ 930,000",D,27,Italy,Bologna,Serie A,2020-2021
17,18,Mattias Svanberg,"€ 17,885","€ 930,000","€ 930,000",M,21,Sweden,Bologna,Serie A,2020-2021
18,19,Nicolás Domínguez,"€ 17,308","€ 900,000","€ 900,000",M,22,Argentina,Bologna,Serie A,2020-2021
19,20,Nicolàs Domìnguez,"€ 17,308","€ 900,000","€ 900,000",M,22,Argentina,Bologna,Serie A,2020-2021
20,21,Valentin Antov,"€ 14,808","€ 770,000","€ 770,000",D,20,Bulgaria,Bologna,Serie A,2020-2021
21,22,Takehiro Tomiyasu,"€ 14,808","€ 770,000","€ 770,000",D,21,Japan,Bologna,Serie A,2020-2021
22,23,Angelo da Costa,"€ 12,500","€ 650,000","€ 650,000",K,36,Brazil,Bologna,Serie A,2020-2021
23,24,Jerdy Schouten,"€ 12,308","€ 640,000","€ 640,000",M,23,Netherlands,Bologna,Serie A,2020-2021
24,25,Nehuén Paz,"€ 11,154","€ 580,000","€ 580,000",D,27,Argentina,Bologna,Serie A,2020-2021
25,26,Aaron Hickey,"€ 11,154","€ 580,000","€ 580,000",D,18,Scotland,Bologna,Serie A,2020-2021
26,27,Emanuel Vignato,"€ 10,769","€ 560,000","€ 560,000",F,20,Italy,Bologna,Serie A,2020-2021
27,28,Musa Juwara,"€ 8,846","€ 460,000","€ 460,000",F,19,The Gambia,Bologna,Serie A,2020-2021
28,29,Arturo Calabresi,"€ 8,846","€ 460,000","€ 460,000",D,24,Italy,Bologna,Serie A,2020-2021
29,30,Andri Fannar Baldursson,"€ 5,385","€ 280,000","€ 280,000",M,18,Iceland,Bologna,Serie A,2020-2021
30,31,Kingsley Michael,"€ 5,385","€ 280,000","€ 280,000",M,21,Nigeria,Bologna,Serie A,2020-2021
31,32,Sebastian Breza,"€ 1,154","€ 60,000","€ 60,000",K,22,Canada,Bologna,Serie A,2020-2021
32,33,Federico Ravaglia,"€ 1,154","€ 60,000","€ 60,000",K,20,Italy,Bologna,Serie A,2020-2021
33,34,Edoardo Vergani,€ 769,"€ 40,000","€ 40,000",F,19,Italy,Bologna,Serie A,2020-2021
0,1,Radja Nainggolan,"€ 160,192","€ 8,330,000","€ 8,330,000",F,32,Belgium,Cagliari,Serie A,2020-2021
1,2,Daniele Rugani,"€ 124,615","€ 6,480,000","€ 6,480,000",D,26,Italy,Cagliari,Serie A,2020-2021
2,3,Diego Godín,"€ 74,038","€ 3,850,000","€ 3,850,000",D,34,Uruguay,Cagliari,Serie A,2020-2021
3,4,Marko Rog,"€ 53,462","€ 2,780,000","€ 2,780,000",M,25,Croatia,Cagliari,Serie A,2020-2021
4,5,Giovanni Simeone,"€ 53,462","€ 2,780,000","€ 2,780,000",F,25,Argentina,Cagliari,Serie A,2020-2021
5,6,Leonardo Pavoletti,"€ 49,808","€ 2,590,000","€ 2,590,000",F,31,Italy,Cagliari,Serie A,2020-2021
6,7,João Pedro,"€ 49,808","€ 2,590,000","€ 2,590,000",F,28,Brazil,Cagliari,Serie A,2020-2021
7,8,Alfred Duncan,"€ 46,346","€ 2,410,000","€ 2,410,000",M,27,Ghana,Cagliari,Serie A,2020-2021
8,9,Nahitan Nández,"€ 39,423","€ 2,050,000","€ 2,050,000",M,24,Uruguay,Cagliari,Serie A,2020-2021
9,10,Ragnar Klavan,"€ 35,577","€ 1,850,000","€ 1,850,000",D,34,Estonia,Cagliari,Serie A,2020-2021
10,11,Alberto Cerri,"€ 35,577","€ 1,850,000","€ 1,850,000",F,24,Italy,Cagliari,Serie A,2020-2021
11,12,Alessio Cragno,"€ 35,577","€ 1,850,000","€ 1,850,000",K,26,Italy,Cagliari,Serie A,2020-2021
12,13,Adam Ounas,"€ 35,577","€ 1,850,000","€ 1,850,000",F,23,Algeria,Cagliari,Serie A,2020-2021
13,14,Luca Ceppitelli,"€ 35,577","€ 1,850,000","€ 1,850,000",D,31,Italy,Cagliari,Serie A,2020-2021
14,15,Gastón Pereiro,"€ 34,423","€ 1,790,000","€ 1,790,000",F,25,Uruguay,Cagliari,Serie A,2020-2021
15,16,Răzvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,24,Romania,Cagliari,Serie A,2020-2021
16,17,Razvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,24,Romania,Cagliari,Serie A,2020-2021
17,18,Valter Birsa,"€ 21,346","€ 1,110,000","€ 1,110,000",F,34,Slovenia,Cagliari,Serie A,2020-2021
18,19,Fabio Pisacane,"€ 17,885","€ 930,000","€ 930,000",D,34,Italy,Cagliari,Serie A,2020-2021
19,20,Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 930,000",D,26,Greece,Cagliari,Serie A,2020-2021
20,21,Paolo Faragò,"€ 17,885","€ 930,000","€ 930,000",M,27,Italy,Cagliari,Serie A,2020-2021
21,22,Riccardo Sottil,"€ 17,885","€ 930,000","€ 930,000",F,21,Italy,Cagliari,Serie A,2020-2021
22,23,Filip Bradaric,"€ 14,808","€ 770,000","€ 770,000",M,28,Croatia,Cagliari,Serie A,2020-2021
23,24,Marko Pajac,"€ 14,615","€ 760,000","€ 760,000",M,27,Croatia,Cagliari,Serie A,2020-2021
24,25,Andrea Carboni,"€ 11,731","€ 610,000","€ 610,000",D,19,Italy,Cagliari,Serie A,2020-2021
25,26,Guglielmo Vicario,"€ 10,769","€ 560,000","€ 560,000",K,24,Italy,Cagliari,Serie A,2020-2021
26,27,Alessandro Deiola,"€ 10,769","€ 560,000","€ 560,000",M,25,Italy,Cagliari,Serie A,2020-2021
27,28,Alessandro Tripaldelli,"€ 10,769","€ 560,000","€ 560,000",D,21,Italy,Cagliari,Serie A,2020-2021
28,29,Christian Oliva,"€ 10,769","€ 560,000","€ 560,000",M,24,Uruguay,Cagliari,Serie A,2020-2021
29,30,Gabriele Zappa,"€ 10,769","€ 560,000","€ 560,000",D,20,Italy,Cagliari,Serie A,2020-2021
30,31,Zito Luvumbo,"€ 8,846","€ 460,000","€ 460,000",F,18,Angola,Cagliari,Serie A,2020-2021
31,32,Arturo Calabresi,"€ 8,846","€ 460,000","€ 460,000",D,24,Italy,Cagliari,Serie A,2020-2021
